textid,anger,disgust,fear,joy,sad,surprise
29,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
30,0.019574251825864572,0.0,0.18932432764740117,0.656589916145479,0.03698451601268884,0.09752698836856642
31,0.02151409497553988,0.0,0.22640341630854888,0.539479445390416,0.06942620070812724,0.14317684261736802
32,0.1955445971343345,0.0,0.3221097642981533,0.23161542838422675,0.1945342000448299,0.05619601013845543
33,0.031612732714428236,0.0,0.22317489267576057,0.4512856289093285,0.24030391272152365,0.05362283297895897
34,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
35,0.14666110721271355,0.0,0.18269247066879557,0.42730166478526616,0.07219832335004561,0.17114643398317927
36,0.021071146000923555,0.0,0.20380245359435986,0.6357197690527102,0.03981281857460933,0.09959381277739705
37,0.07242933450117763,0.021738455755828587,0.3098419617025238,0.20698775487684185,0.11311997186138976,0.27588252130223834
38,0.07327322301770656,0.017935133105300535,0.36412320301721673,0.38432777945582336,0.06551384931875882,0.0948268120851939
39,0.24213312354996136,0.034960932291527774,0.2533934238246353,0.28071748579962136,0.11260633616896451,0.07618869836528974
40,0.08241939736289444,0.09404423864259674,0.15679595615531708,0.24524899767563785,0.2890724673695311,0.13241894279402272
41,0.07705192629815746,0.052376309407735196,0.1924798119952999,0.40176004400110005,0.09712742818570466,0.1792044801120028
42,0.056851795319852204,0.012695137741191827,0.5503279050917397,0.2273729696727265,0.10827184016337357,0.04448035201111614
43,0.02032392316399568,0.0,0.1965752317080436,0.5727337719260918,0.0384009804505647,0.1719660927513043
44,0.1769507283980648,0.20855293386307736,0.21706667747776967,0.12162490878131842,0.1835522581691397,0.09225249331063001
45,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
46,0.02151409497553988,0.0,0.20808670504608234,0.6243736317197762,0.04989324035784751,0.09613232790075407
47,0.04362656460737172,0.0,0.318651498320184,0.44272543725218316,0.1512104675645506,0.04378603225571043
48,0.0699017475436886,0.06740168504212606,0.290307257681442,0.26418160454011347,0.07890197254931373,0.22930573264331608
49,0.05509241161122576,0.0,0.396722940928692,0.23261240458073096,0.2830622653345091,0.032509977544842125
50,0.2416365651013853,0.04025009300483625,0.2617856128518683,0.2302919751827095,0.1642085388440199,0.06182721501518079
51,0.12216693497243768,0.06822284013854335,0.31176886677398896,0.1463412849407288,0.25831503975803694,0.09318503341626422
52,0.11771434977235726,0.007490426775982735,0.3414991299385225,0.14259836280671898,0.2157153739735695,0.1749823567328491
53,0.0,0.1882,0.0,0.1529,0.0,0.6588
54,0.019900497512437814,0.0,0.1924798119952999,0.5429135728393211,0.0376009400235006,0.20710517762944075
55,0.1797665232314973,0.0,0.2255618531078764,0.24390351509304659,0.28511048821880575,0.06565762034877394
56,0.019900995049752485,0.004375218760938047,0.19248462423121154,0.5138006900345017,0.0376018800940047,0.23183659182959146
57,0.030175754393859854,0.0,0.3797094927373185,0.21843046076151906,0.22938073451836297,0.14230355758893973
58,0.03017575439385985,0.0,0.21303032575814398,0.45098627465686647,0.22938073451836297,0.07642691067276682
59,0.07705192629815746,0.052376309407735196,0.1924798119952999,0.4017600440011,0.09712742818570465,0.17920448011200282
60,0.030175754393859847,0.0,0.21303032575814396,0.45098627465686647,0.22938073451836294,0.07642691067276682
61,0.111375,0.0,0.23535,0.270775,0.16565,0.21685
62,0.17400474558397047,0.0,0.2099784539578352,0.47504325875554176,0.08453563885075653,0.05643790285189596
63,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
64,0.05583392244426437,0.0316050830215356,0.38043347069676026,0.2695553218269911,0.09990861596289463,0.16266358604755418
65,0.019900497512437814,0.0,0.1924798119952999,0.5249881247031176,0.03760094002350059,0.22503062576564417
66,0.05021066861323089,0.0,0.24377275563129128,0.2671262631108671,0.2821902734137304,0.1567000392308804
67,0.0,0.0,0.002446153846153846,0.7271807692307692,0.0,0.27037307692307694
68,0.02170968299135431,0.0,0.2099784539578352,0.6182532250879569,0.04101930052637799,0.10903933743647554
69,0.07189899168835771,0.01789760308122209,0.29860196405050415,0.375435368338043,0.08115637259243809,0.155009700249435
70,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
71,0.02170968299135431,0.0,0.2099784539578352,0.6222715164959044,0.0502316729850208,0.09580867356988525
72,0.02170968299135431,0.0,0.2099784539578352,0.6222715164959044,0.0502316729850208,0.09580867356988525
73,0.07404977719465267,0.01670440090562173,0.3295999103978495,0.263130315127563,0.19838876133027192,0.11812683504404103
74,0.08329782516065637,0.04742732419106586,0.2935641799351288,0.43391784133499134,0.06987138794925085,0.07192144142890684
75,0.1042245207063986,0.0068698108494265235,0.4020203754184823,0.2931119295755317,0.10804162211424825,0.08573174133591262
76,0.05956204998909065,0.023182380178913428,0.30104972241751315,0.21181119542291932,0.3472053867972557,0.05718926519430774
77,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
78,0.02032392316399568,0.0,0.1965752317080436,0.6871047771432462,0.0384009804505647,0.057595087534149804
79,0.03017575439385985,0.0,0.21303032575814396,0.4509862746568664,0.22938073451836294,0.07642691067276683
80,0.020848165070989955,0.0,0.201645757388884,0.4423615856605768,0.2576591291676687,0.07748536271188054
81,0.031114059328050985,0.02412722963535816,0.09487221368498598,0.3806155476961129,0.2784131629738027,0.19085778668168926
82,0.03692211114882497,0.004138791866945506,0.34504750121353467,0.2200786151471023,0.2738449522433055,0.11996802838028707
83,0.020410779763583686,0.0,0.23331367470960798,0.5440472832636735,0.038565091412600325,0.16366317085053467
84,0.23574420930295414,0.0,0.33095218789697023,0.23339819995135008,0.11379496743155222,0.08611043541717345
85,0.0366,0.0854,0.3902,0.0,0.1707,0.3171
86,0.0,0.0,0.6667,0.0,0.0,0.3333
87,0.13919666666666672,0.04690000000000001,0.4319033333333334,0.043586666666666676,0.28454000000000007,0.05387333333333334
88,0.012456,0.0,0.059232,0.568056,0.052992000000000004,0.307264
89,0.01990049751243781,0.0,0.19767994199854994,0.4926873171829296,0.048026200655016366,0.24170604265106627
90,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
91,0.019900497512437814,0.0,0.1924798119952999,0.42393559838995976,0.03760094002350059,0.32608315207880206
92,0.21956000000000003,0.04991142857142858,0.3596142857142857,0.027540000000000002,0.24945142857142855,0.09392285714285714
93,0.25072803250918946,0.0,0.20997336355564716,0.31546762262915945,0.16739444664983832,0.056436534656165625
94,0.0789674595874888,0.07362922084558182,0.464666138745022,0.040361959693237075,0.15764363321578057,0.18473158791288963
95,0.09134246758009135,0.06519439822770157,0.4551121778844551,0.023199289625932287,0.27361524031191,0.0915364263699097
96,0.02151409497553988,0.0,0.3310981377875078,0.4453660909754317,0.1088326711532744,0.09318900510824615
97,0.030175754393859843,0.0,0.21303032575814393,0.45098627465686647,0.2293807345183629,0.07642691067276682
98,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
99,0.020948470972156435,0.0,0.3038317806200327,0.41403231749039426,0.05981893783883364,0.20136849307858312
100,0.07705192629815746,0.052376309407735196,0.1924798119952999,0.4017600440011,0.09712742818570465,0.17920448011200282
101,0.07117272076016481,0.01771681460982643,0.2955857058179662,0.37895328244718957,0.08033659038593709,0.1562348859789158
102,0.006689131841444046,0.0,0.06469802267245943,0.6279548567635023,0.012638761670266134,0.28801922705232813
103,0.05462433748471119,0.09359446756463612,0.32849988845896444,0.055385893520619706,0.24109017900413085,0.22680523396693772
104,0.14048179550313383,0.06619079923565707,0.37924165722950015,0.19136411426223876,0.11372168512207052,0.10899994864739954
105,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
106,0.10912772819320485,0.032100802520063,0.33933348333708346,0.22868071701792542,0.13935348383709595,0.15140378509462737
107,0.03367110566865656,0.029966835042604216,0.1720659217307005,0.4048369814786469,0.13212510842389916,0.22733404765549262
108,0.061184446467488766,0.0,0.2667039090733538,0.4013283125051726,0.14709716130100145,0.12368617065298354
109,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
110,0.03017650882544127,0.0,0.25393769688484424,0.38661933096654827,0.22938646932346615,0.09987999399969996
111,0.07169414600374369,0.017846611451575678,0.297751224390369,0.3764276007077105,0.08092515192697247,0.1553552655196287
112,0.07138905674187426,0.017770666485101744,0.29648416555316304,0.3779053933291914,0.08058078078589241,0.15586993710477712
113,0.030175754393859854,0.0,0.21303032575814398,0.45098627465686647,0.22938073451836297,0.07642691067276683
114,0.07705192629815746,0.052376309407735196,0.1924798119952999,0.40176004400110005,0.09712742818570466,0.1792044801120028
115,0.11574485001133572,0.05899295321918936,0.4666658384861688,0.10039783720663001,0.1605510713032352,0.09764744977344088
116,0.05021066861323089,0.0,0.24377275563129128,0.2671262631108671,0.2821902734137304,0.1567000392308804
117,0.1684821490387944,0.0,0.3025509065872778,0.2918426376804905,0.1564738101282377,0.08065049656519968
118,0.07705192629815746,0.052376309407735196,0.1924798119952999,0.40176004400110005,0.09712742818570466,0.1792044801120028
119,0.02960716866708304,0.0,0.26771363824194816,0.30236068629911333,0.254407299994528,0.14591120679732741
120,0.03754107878515136,0.003978009828351098,0.32724964511818744,0.16674583795165826,0.2534592295661692,0.21102619875048265
121,0.06110469679476107,0.0,0.26452539614716764,0.40306553815104046,0.14708279922785775,0.12422156967917307
122,0.1678111416304435,0.0,0.20531214165711087,0.3701332035520947,0.08199218645830557,0.1747513267020454
123,0.11043860672541427,0.08047115519692184,0.28128831945598576,0.30781758569867307,0.1670543752336371,0.05292995768936806
124,0.17455769230769227,0.0016423076923076925,0.33293076923076925,0.22142307692307692,0.2108230769230769,0.058623076923076924
125,0.07189899168835771,0.01789760308122209,0.29860196405050415,0.375435368338043,0.08115637259243809,0.155009700249435
126,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
127,0.020947919682096895,0.0,0.2026105950156583,0.472051896102529,0.25669886049632884,0.04769072870338693
128,0.1394021739130435,0.04246956521739131,0.24241304347826087,0.20892826086956526,0.23326304347826088,0.13352391304347827
129,0.16836866749805882,0.0738340902138874,0.3995005764841526,0.08822854655403657,0.189860349655286,0.0802077695945787
130,0.10931907560425963,0.01780510664226294,0.3493856819593059,0.20892860049908252,0.18248373795608724,0.13207779733900168
131,0.06778346141724648,0.016873136318456203,0.2815098547843584,0.4340984023855124,0.07651094571989622,0.1232241993745303
132,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
133,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
134,0.030580476392240662,0.02247480795092386,0.4206052407883552,0.24594913956224126,0.13748845337003693,0.14290188193620204
135,0.020469097776799977,0.0,0.19797937661254147,0.5309850824735494,0.038675280221491415,0.21189116291561785
136,0.07705192629815745,0.05237630940773518,0.19247981199529987,0.40176004400109994,0.09712742818570462,0.17920448011200277
137,0.07215670081808563,0.017961753851712302,0.29967224960644145,0.37418707579550436,0.0814472631551782,0.154574956773078
138,0.05943577462564805,0.0,0.2673491407668623,0.43320876865180663,0.14320113687202293,0.0968051790836601
139,0.054901411750587874,0.013783211568297472,0.3081936392650097,0.45687460534699464,0.07081896391621499,0.09542816815289536
140,0.09246690237167411,0.08544736638364861,0.24521923146403776,0.33359893158533127,0.0684404758832486,0.17482709231205967
141,0.07514249932143181,0.06895681449135958,0.23547506916633731,0.3566221113232794,0.16787062918748008,0.09593287651011186
142,0.05088526878277271,0.0,0.24409652371230975,0.26649233986916976,0.2813902597561482,0.15713560787959963
143,0.047181043054635746,0.008841492751900468,0.32057486683987385,0.33284842858787056,0.16481100979054758,0.12574315897517174
144,0.021118927645019155,0.0,0.2042646029384453,0.6286207593262679,0.04920946882264224,0.09678624126762549
145,0.06378458618796931,0.0,0.30552956784348406,0.23454496565547922,0.2784650632556961,0.11767581705737123
146,0.07705192629815745,0.05237630940773518,0.19247981199529987,0.4017600440011,0.09712742818570462,0.17920448011200282
147,0.07219644675794953,0.07971241424138993,0.3459318773339369,0.1863280972444084,0.21886307833606586,0.0969680860862494
148,0.059271968443018755,0.003315693493083095,0.3888334811360723,0.1421011497035612,0.31424353505556424,0.09223417216870039
149,0.16781114163044347,0.0,0.21413904370783218,0.35634616923117945,0.10671284567588467,0.1549907997546601
150,0.020947423545851433,0.0,0.22870586501543425,0.23304008694759723,0.4331116660833318,0.08419495840778526
151,0.07215670081808563,0.017961753851712302,0.29967224960644145,0.37418707579550436,0.0814472631551782,0.154574956773078
152,0.03017575439385985,0.0,0.21303032575814396,0.4509862746568664,0.22938073451836294,0.07642691067276683
153,0.03259255840429542,0.012823175562888945,0.3185870660543543,0.34361802783098333,0.1477703674643651,0.1446088046831129
154,0.16640448012061865,0.0,0.20728635001711587,0.33248972087710055,0.08191759008896395,0.21190185889620108
155,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
156,0.03017575439385985,0.0,0.21303032575814398,0.45098627465686647,0.22938073451836297,0.07642691067276682
157,0.11671153315386737,0.00823196707213171,0.3487706049175803,0.1543513825944696,0.19961120155519377,0.17232331070675716
158,0.020947919682096895,0.0,0.2026105950156583,0.6277217821521618,0.03957998894707755,0.10913971420300532
159,0.17400474558397047,0.0,0.2099784539578352,0.2932201181244337,0.20575106593816195,0.11704561639559866
160,0.23574420930295414,0.0,0.33095218789697023,0.23339819995135008,0.11379496743155222,0.08611043541717345
161,0.04374770821527169,0.0,0.32017103911413625,0.4136697951106572,0.16042038529257568,0.06199107226735923
162,0.16275813790689533,0.17170858542927145,0.2587379368968448,0.204185209260463,0.1567828391419571,0.04582729136456823
163,0.08375209380234505,0.053576339408485205,0.21303032575814396,0.24520613015325382,0.22938073451836294,0.17505437635940896
164,0.23574420930295414,0.0,0.33095218789697023,0.23339819995135008,0.11379496743155222,0.08611043541717345
165,0.23616731180592648,0.0,0.32976250582332695,0.23403066911551285,0.11369573330016171,0.08634377995507196
166,0.09576595796261726,0.016873136318456203,0.3024830904991636,0.28191289485805715,0.14643991369487747,0.15652500666682828
167,0.0710654580348065,0.0,0.4056821888713483,0.11375806885582375,0.2371118555927796,0.17238242864524175
168,0.07705192629815746,0.052376309407735196,0.1924798119952999,0.4017600440011,0.09712742818570465,0.17920448011200282
169,0.06110469679476107,0.0,0.26452539614716764,0.40306553815104046,0.14708279922785775,0.12422156967917307
170,0.05021066861323089,0.0,0.24377275563129128,0.2671262631108671,0.2821902734137304,0.1567000392308804
171,0.08667716692917324,0.02180054501362534,0.37763444086102155,0.20418010450261256,0.18210455261381533,0.127603190079752
172,0.020469097776799974,0.0,0.23398030235063189,0.4996642770814107,0.03867528022149141,0.20721104256966608
173,0.030305828999455407,0.007490469714871702,0.28062191280863946,0.3916649416080943,0.08807671362010706,0.201840133248832
174,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
175,0.05021066861323089,0.0,0.24377275563129128,0.2671262631108671,0.2821902734137304,0.1567000392308804
176,0.08293764220993222,0.0,0.2576758949610112,0.2700988687984323,0.202470100488271,0.18681749354235327
177,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
178,0.06110469679476108,0.0,0.2645253961471677,0.4750432587555418,0.14708279922785775,0.05224384907467174
179,0.057146396851417675,0.0,0.24738971074970736,0.39915188120182826,0.1375549254900024,0.1587570857070444
180,0.07705192629815745,0.05237630940773518,0.19247981199529987,0.40176004400109994,0.09712742818570462,0.17920448011200277
181,0.23521853626311023,0.0,0.33243027840153216,0.232612404580731,0.11391825837674362,0.08582052237788304
182,0.030175754393859843,0.0,0.21303032575814393,0.22393059826495665,0.4354358858971474,0.09742743568589213
183,0.23521853626311023,0.0,0.33243027840153216,0.232612404580731,0.11391825837674362,0.08582052237788304
184,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
185,0.031149190946863144,0.0,0.21990244909546053,0.3453411700947121,0.23678030400784533,0.16682688585511882
186,0.07705192629815745,0.05237630940773518,0.19247981199529987,0.4017600440011,0.09712742818570462,0.17920448011200282
187,0.03994342776325376,0.009942999185702652,0.16588808411548736,0.4893641337733396,0.04508635837654824,0.24977499678566836
188,0.05962702401864446,0.0,0.2715924309094388,0.4327377950153922,0.14386185366193022,0.09218089639459451
189,0.0209479196820969,0.0,0.20261059501565834,0.5323482196899919,0.03957998894707755,0.2045132766651754
190,0.2324399744754612,0.0,0.3402430545634637,0.22845890834976237,0.11456994009352647,0.08428812251778621
191,0.04379684362169949,0.029882615593773736,0.19427754398198824,0.2460775012770926,0.3199083196164127,0.16605717590903316
192,0.05954107229170982,0.0,0.38410015738882186,0.1588341321827996,0.1968288890635008,0.20069574907316792
193,0.0699017475436886,0.01740043501087527,0.29030725768144205,0.4008600215005375,0.07890197254931373,0.14262856571414287
194,0.23574420930295414,0.0,0.33095218789697023,0.23339819995135008,0.11379496743155222,0.08611043541717345
195,0.06095051423593518,0.0,0.26031360836288964,0.4064241713112349,0.14705503257864655,0.12525667351129363
196,0.07152741116633216,0.01780510664226294,0.2970587619683294,0.37723523159894784,0.08073694908474403,0.15563653953938356
197,0.04856303009728921,0.0033157807479454,0.3079755053276176,0.2565072197178428,0.29322554414330493,0.09041291996600008
198,0.1016396361639933,0.014718145801492739,0.3896879497870699,0.1124831955841111,0.2874058136601724,0.09406525900316055
199,0.07138905674187426,0.017770666485101744,0.29648416555316304,0.3779053933291914,0.08058078078589241,0.15586993710477712
200,0.18614412081868278,0.08267096205767968,0.45072687421116786,0.044371893656640786,0.18816299062995764,0.047923158625871265
201,0.10819421070827535,0.07885059901540324,0.27483563863070765,0.22476577969147776,0.16322991162629896,0.15012386032783698
202,0.06641643527080844,0.036838106991535655,0.26293330969658024,0.10877622415369345,0.20738580351608066,0.3176501203713016
203,0.06012633204489532,0.0,0.33980110610310293,0.24963602788979902,0.2110642870100331,0.13937224695216965
204,0.2324399744754612,0.0,0.3402430545634637,0.22845890834976237,0.11456994009352647,0.08428812251778621
205,0.021431346228552306,0.0,0.2072863500171158,0.6217128922701763,0.0404933978991742,0.1090760135849811
206,0.16448630417193197,0.0,0.2099784539578352,0.37443293908015673,0.08181586770548288,0.1692864350845932
207,0.056119888203536826,0.02687395381899062,0.4065360676078156,0.34979706954667406,0.12974619043615399,0.03092683038682901
208,0.056628041567018735,0.0,0.24684247257376785,0.4249331897835689,0.13614283768947294,0.1354534583861716
209,0.11671153315386737,0.00823196707213171,0.3487706049175803,0.1543513825944696,0.19961120155519377,0.17232331070675716
210,0.061184446467488766,0.0,0.2667039090733538,0.4013283125051726,0.14709716130100145,0.12368617065298354
211,0.0385121011899971,0.025219450684266627,0.23030187731249432,0.27621639947219645,0.275899327074812,0.1538508442662335
212,0.0385121011899971,0.025219450684266627,0.23030187731249432,0.27621639947219645,0.275899327074812,0.1538508442662335
213,0.02195922646141963,0.0,0.33446095064691445,0.4419535711329968,0.10915128693205332,0.09247496482661592
214,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
215,0.04580114502862572,0.003900097502437561,0.22475561889047224,0.40983524588114706,0.24110602765069125,0.07460186504662616
216,0.057542867334199596,0.0,0.2477515350709572,0.22798670029809678,0.24214311192641846,0.22457578537032788
217,0.061040705515420325,0.0,0.272808845429312,0.3133711172192358,0.193722145194987,0.15905718664104498
218,0.0,0.1786,0.0,0.3214,0.0357,0.4643
219,0.07169414600374369,0.017846611451575678,0.297751224390369,0.3764276007077105,0.08092515192697247,0.1553552655196287
220,0.019214256895856104,0.0,0.19660129727269277,0.5354612007876052,0.06138079195015051,0.18734245309369535
221,0.01990049751243781,0.0,0.1924798119952999,0.5246631165779144,0.03760094002350058,0.22535563389084726
222,0.01974379679495988,0.0,0.19096418533215592,0.6471865247051404,0.037304862285954345,0.10480063088178959
223,0.025627015062658725,0.0,0.3707684872433391,0.19496547562418218,0.09486360789708734,0.3137754141727325
224,0.08328867303791725,0.0711701339296017,0.28987566060910663,0.12081101386990649,0.29301427505442573,0.14184024349904226
225,0.03917884844313334,0.0167702662880839,0.43074392790615296,0.21435706709702268,0.24802100432235424,0.05092888594325301
226,0.07169414600374369,0.017846611451575678,0.297751224390369,0.3764276007077105,0.08092515192697247,0.1553552655196287
227,0.06099188026995847,0.0,0.26144359970633363,0.40552307500932955,0.14706248216415566,0.12497896285022284
228,0.010058417153476279,0.0,0.5710380919840998,0.07280894007450062,0.07645897049142075,0.2696355802965025
229,0.021071146000923555,0.0,0.20380245359435986,0.6578909441720517,0.03981281857460933,0.07742263765805564
230,0.03682941176470588,0.0,0.04785,0.3114588235294118,0.39495882352941175,0.2089029411764706
231,0.07092684592166373,0.008395950376714718,0.3196907132809945,0.31732386808403834,0.18275988182293082,0.1009027405136578
232,0.09897181155456868,0.03210690874062221,0.27006375666342847,0.28210690874062216,0.10604545417438793,0.21070516012637044
233,0.021071146000923555,0.0,0.3802865369965675,0.3960575426996597,0.039812818574609325,0.16277195572823985
234,0.23064207770816786,0.0,0.34529839112915084,0.22577134621606518,0.11499161740051178,0.0832965675461043
235,0.06095051423593519,0.0,0.2787207658870903,0.3317932922655716,0.17597358151772938,0.15256184609367363
236,0.19604646299960907,0.0,0.32017103911413625,0.23261804395984037,0.1947251828124479,0.056439271113966474
237,0.0616,0.035362962962962964,0.3028666666666667,0.29571851851851855,0.14337037037037037,0.1610814814814815
238,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
239,0.07705192629815745,0.05237630940773518,0.19247981199529987,0.40176004400109994,0.09712742818570462,0.17920448011200277
240,0.05030251512575629,0.02585129256462823,0.25326266313315665,0.25291264563228166,0.28111405570278514,0.1365568278413921
241,0.061184446467488766,0.0,0.2667039090733538,0.4013283125051726,0.14709716130100145,0.12368617065298354
242,0.16273289561636592,0.0,0.19637626384802528,0.47960737460105257,0.07905950637607355,0.08222395955848266
243,0.030175754393859847,0.050001250031250784,0.21303032575814396,0.27843196079902,0.22938073451836294,0.19897997449936247
244,0.11556098397188655,0.03182051941373104,0.34023789796482007,0.14705294134453306,0.2198699084788054,0.14545774882622403
245,0.15055376384409613,0.11255281382034553,0.29675741893547347,0.2041801045026126,0.14665366634165858,0.0893022325558139
246,0.030175754393859847,0.0,0.21303032575814396,0.45098627465686647,0.22938073451836294,0.07642691067276682
247,0.17359370204724844,0.0,0.2169490239621516,0.4228980099931379,0.09847964992982734,0.08807961406763472
248,0.23521853626311023,0.0,0.33243027840153216,0.232612404580731,0.11391825837674362,0.08582052237788304
249,0.07152741116633216,0.01780510664226294,0.2970587619683294,0.37723523159894784,0.08073694908474403,0.15563653953938356
250,0.019900995049752488,0.05000250012500625,0.20871043552177607,0.45149757487874387,0.0376018800940047,0.23228661433071654
251,0.19251499174117997,0.0,0.18584241688592484,0.3097454076477708,0.0858227612390644,0.22607442248606002
252,0.07677883894194709,0.0,0.34439221961098054,0.2184359217960898,0.3014150707535377,0.05897794889744488
253,0.07705192629815745,0.05237630940773518,0.19247981199529987,0.4017600440011,0.09712742818570462,0.17920448011200282
254,0.08265930774377425,0.0588515413498925,0.26831655114776815,0.4232729904830841,0.12135317829752686,0.04554643097795418
255,0.054901411750587874,0.013783211568297472,0.3081936392650097,0.42365089388012833,0.07081896391621499,0.12865187961976166
256,0.1967564192312289,0.0,0.3174284536525041,0.2340363774729925,0.19499535342054106,0.05678339622273336
257,0.026477419354838706,0.0,0.07592258064516129,0.08437419354838709,0.6051032258064516,0.20812258064516126
258,0.23616731180592648,0.0,0.32976250582332695,0.23403066911551285,0.11369573330016171,0.08634377995507196
259,0.08416224432651537,0.05992159790927758,0.2943311821648577,0.29657457532200854,0.15507413531027495,0.1099362649670658
260,0.04968802468286543,0.0,0.24346367761446527,0.26764463094173485,0.2828211027289242,0.15638256403201028
261,0.01941510768555331,0.06313080806848949,0.193273006658699,0.2622259079489744,0.1944974267665065,0.26745774287177737
262,0.041176029400735024,0.0,0.24600615015375385,0.3090827270681767,0.2678316957923948,0.1359033975849396
263,0.06331225851773797,0.06340738789368927,0.18779514498692582,0.3236033056238536,0.15863433243570232,0.20324757054209108
264,0.039162484440011476,0.05009460999365758,0.24344901455599097,0.25914190446364427,0.30798908366470956,0.10016290288198622
265,0.17822305219015153,0.016298144963705814,0.15063555591305047,0.010878473709268224,0.24236778545667195,0.40159698776715197
266,0.17359789235565118,0.0219419846064719,0.21239206598802723,0.25668983971971643,0.08481958122982704,0.2505586361003062
